sku,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price
51990-BK,All Websites [EUR],ALL GROUPS,1000,2.490
51990-BN,All Websites [EUR],ALL GROUPS,1000,2.490
51991-BK,All Websites [EUR],ALL GROUPS,250,9.590
51991-BN,All Websites [EUR],ALL GROUPS,250,9.590
51992-BK,All Websites [EUR],ALL GROUPS,500,5.750
51992-BN,All Websites [EUR],ALL GROUPS,500,5.750
51994-BE,All Websites [EUR],ALL GROUPS,5000,580
51994-BK,All Websites [EUR],ALL GROUPS,5000,580
51994-RD,All Websites [EUR],ALL GROUPS,5000,580
51994-WE,All Websites [EUR],ALL GROUPS,5000,580
51995-BK,All Websites [EUR],ALL GROUPS,1000,3.160
51995-SR,All Websites [EUR],ALL GROUPS,1000,3.160
51996-BK,All Websites [EUR],ALL GROUPS,2 a500,860
51997,All Websites [EUR],ALL GROUPS,1000,2.880
51998,All Websites [EUR],ALL GROUPS,1000,2.200
51999-BE,All Websites [EUR],ALL GROUPS,250,9.590
51999-BE-R,All Websites [EUR],ALL GROUPS,250,9.590
51999-BK,All Websites [EUR],ALL GROUPS,250,9.590
51999-BK-R,All Websites [EUR],ALL GROUPS,250,9.590
51999-GN,All Websites [EUR],ALL GROUPS,250,9.590
51999-GN-R,All Websites [EUR],ALL GROUPS,250,9.590
51999-MG,All Websites [EUR],ALL GROUPS,250,9.590
51999-WE,All Websites [EUR],ALL GROUPS,250,9.590
51999-WE-R,All Websites [EUR],ALL GROUPS,250,9.590
52000-BE,All Websites [EUR],ALL GROUPS,250,14.780
52000-BK,All Websites [EUR],ALL GROUPS,250,14.780
52000-MG,All Websites [EUR],ALL GROUPS,250,14.780
52000-RD,All Websites [EUR],ALL GROUPS,250,14.780
52000-WE,All Websites [EUR],ALL GROUPS,250,14.780
52001,All Websites [EUR],ALL GROUPS,1000,1.900
52002,All Websites [EUR],ALL GROUPS,1000,2.100
52003,All Websites [EUR],ALL GROUPS,1000,1.900
52004,All Websites [EUR],ALL GROUPS,1000,2.100
52005-BE,All Websites [EUR],ALL GROUPS,2 a500,860
52005-BK,All Websites [EUR],ALL GROUPS,2 a500,860
52005-GY,All Websites [EUR],ALL GROUPS,2 a500,860
52005-RD,All Websites [EUR],ALL GROUPS,2 a500,860
52005-SR,All Websites [EUR],ALL GROUPS,2 a500,860
52006-BK,All Websites [EUR],ALL GROUPS,500,3.830
52006-RD,All Websites [EUR],ALL GROUPS,500,3.830
52006-WE,All Websites [EUR],ALL GROUPS,500,3.830
52007,All Websites [EUR],ALL GROUPS,250,9.590
52008,All Websites [EUR],ALL GROUPS,250,9.590
52009,All Websites [EUR],ALL GROUPS,500,5.750
52011,All Websites [EUR],ALL GROUPS,2 a500,1.230
52013-BK,All Websites [EUR],ALL GROUPS,10000,380
52013-WE,All Websites [EUR],ALL GROUPS,10000,380
52014-WE,All Websites [EUR],ALL GROUPS,1000,2.460
52016,All Websites [EUR],ALL GROUPS,250,7.680
52019-BE,All Websites [EUR],ALL GROUPS,2 a500,760
52019-DGY,All Websites [EUR],ALL GROUPS,2 a500,760
52019-RD,All Websites [EUR],ALL GROUPS,2 a500,760
52019-SR,All Websites [EUR],ALL GROUPS,2 a500,760
52020,All Websites [EUR],ALL GROUPS,500,3.830
52021,All Websites [EUR],ALL GROUPS,1000,2.490
52022-BEWE,All Websites [EUR],ALL GROUPS,2 a500,1.150
52022-BKWE,All Websites [EUR],ALL GROUPS,2 a500,1.150
52022-RDWE,All Websites [EUR],ALL GROUPS,2 a500,1.150
52022-WEWE,All Websites [EUR],ALL GROUPS,2 a500,1.150
52023-BKC,All Websites [EUR],ALL GROUPS,500,3.830
52023-WEC,All Websites [EUR],ALL GROUPS,500,3.830
52024,All Websites [EUR],ALL GROUPS,500,6.700
52025,All Websites [EUR],ALL GROUPS,500,6.700
52026,All Websites [EUR],ALL GROUPS,250,10.280
52027-BKWE,All Websites [EUR],ALL GROUPS,500,3.830
52027-WEWE,All Websites [EUR],ALL GROUPS,500,3.830
52028-BK,All Websites [EUR],ALL GROUPS,250,23.720
52029-BE,All Websites [EUR],ALL GROUPS,1000,3.350
52029-BK,All Websites [EUR],ALL GROUPS,1000,3.350
52029-RD,All Websites [EUR],ALL GROUPS,1000,3.350
52029-WE,All Websites [EUR],ALL GROUPS,1000,3.350
52030-BK,All Websites [EUR],ALL GROUPS,1000,1.900
52031-BK,All Websites [EUR],ALL GROUPS,500,3.550
52032,All Websites [EUR],ALL GROUPS,250,23.990
52033-BK,All Websites [EUR],ALL GROUPS,250,9.590
52034-BK,All Websites [EUR],ALL GROUPS,2 a500,1.300
52034-BKR,All Websites [EUR],ALL GROUPS,1000,1.900
52034-WE,All Websites [EUR],ALL GROUPS,2 a500,1.300
52034-WER,All Websites [EUR],ALL GROUPS,1000,1.900
52036,All Websites [EUR],ALL GROUPS,1000,2.390
52037-BE,All Websites [EUR],ALL GROUPS,500,5.080
52037-BK,All Websites [EUR],ALL GROUPS,500,5.080
52037-RD,All Websites [EUR],ALL GROUPS,500,5.080
52037-WE,All Websites [EUR],ALL GROUPS,500,5.080
52038,All Websites [EUR],ALL GROUPS,250,12.000
52039-GY,All Websites [EUR],ALL GROUPS,1000,2.390
52041-BE,All Websites [EUR],ALL GROUPS,250,11.330
52042-GY,All Websites [EUR],ALL GROUPS,500,5.480
52043,All Websites [EUR],ALL GROUPS,500,4.120
52044,All Websites [EUR],ALL GROUPS,500,5.620
52051,All Websites [EUR],ALL GROUPS,500,5.080
52052,All Websites [EUR],ALL GROUPS,250,13.630
52053,All Websites [EUR],ALL GROUPS,250,38.390
52054-SR,All Websites [EUR],ALL GROUPS,250,14.890
52054-WE,All Websites [EUR],ALL GROUPS,250,14.890
52055-BE,All Websites [EUR],ALL GROUPS,5000,560
52055-BK,All Websites [EUR],ALL GROUPS,5000,560
52055-BN,All Websites [EUR],ALL GROUPS,5000,560
52055-GN,All Websites [EUR],ALL GROUPS,5000,560
52055-RD,All Websites [EUR],ALL GROUPS,5000,560
52055-WE,All Websites [EUR],ALL GROUPS,5000,560
52056-BE,All Websites [EUR],ALL GROUPS,1000,2.100
52056-BK,All Websites [EUR],ALL GROUPS,1000,2.100
52056-DGN,All Websites [EUR],ALL GROUPS,1000,2.100
52056-MG,All Websites [EUR],ALL GROUPS,1000,2.100
52056-OE,All Websites [EUR],ALL GROUPS,1000,2.100
52056-RD,All Websites [EUR],ALL GROUPS,1000,2.100
52056-SR,All Websites [EUR],ALL GROUPS,1000,2.100
52056-WE,All Websites [EUR],ALL GROUPS,1000,2.100
52056-YW,All Websites [EUR],ALL GROUPS,1000,2.100
52057-BK,All Websites [EUR],ALL GROUPS,1000,2.200
52057-SR,All Websites [EUR],ALL GROUPS,1000,2.200
52058,All Websites [EUR],ALL GROUPS,250,9.450
52059,All Websites [EUR],ALL GROUPS,250,12.480
52060-LBE,All Websites [EUR],ALL GROUPS,250,13.160
52061-BKLBE,All Websites [EUR],ALL GROUPS,250,24.950
52061-BKSR,All Websites [EUR],ALL GROUPS,250,24.950
52062,All Websites [EUR],ALL GROUPS,250,9.120
52063-BKBE,All Websites [EUR],ALL GROUPS,250,12.190
52063-BKBK,All Websites [EUR],ALL GROUPS,250,12.190
52063-BKRD,All Websites [EUR],ALL GROUPS,250,12.190
52064,All Websites [EUR],ALL GROUPS,250,18.720
52066,All Websites [EUR],ALL GROUPS,250,7.680
52068,All Websites [EUR],ALL GROUPS,500,6.700
52069,All Websites [EUR],ALL GROUPS,1000,2.390
52070,All Websites [EUR],ALL GROUPS,250,8.160
52071,All Websites [EUR],ALL GROUPS,250,13.230
52072,All Websites [EUR],ALL GROUPS,250,10.550
52074,All Websites [EUR],ALL GROUPS,500,4.320
52075,All Websites [EUR],ALL GROUPS,250,33.590
52076,All Websites [EUR],ALL GROUPS,250,14.890
52077-BK,All Websites [EUR],ALL GROUPS,250,9.590
52077-GN,All Websites [EUR],ALL GROUPS,250,9.590
52077-LBE,All Websites [EUR],ALL GROUPS,250,9.590
52077-MG,All Websites [EUR],ALL GROUPS,250,9.590
52077-OE,All Websites [EUR],ALL GROUPS,250,9.590
52077-WE,All Websites [EUR],ALL GROUPS,250,9.590
52077-YW,All Websites [EUR],ALL GROUPS,250,9.590
52078-WE,All Websites [EUR],ALL GROUPS,500,5.290
52079,All Websites [EUR],ALL GROUPS,500,5.750
52081,All Websites [EUR],ALL GROUPS,500,4.790
52082-BK,All Websites [EUR],ALL GROUPS,500,6.700
52083-WE,All Websites [EUR],ALL GROUPS,500,5.750
52084-BK,All Websites [EUR],ALL GROUPS,250,31.200
52084-LBE,All Websites [EUR],ALL GROUPS,250,31.200
52084-RD,All Websites [EUR],ALL GROUPS,250,31.200
52086-BE,All Websites [EUR],ALL GROUPS,250,25.880
52086-BK,All Websites [EUR],ALL GROUPS,250,25.880
52086-GN,All Websites [EUR],ALL GROUPS,250,25.880
52086-RD,All Websites [EUR],ALL GROUPS,250,25.880
52086-WE,All Websites [EUR],ALL GROUPS,250,25.880
52088,All Websites [EUR],ALL GROUPS,250,10.080
52089-BK,All Websites [EUR],ALL GROUPS,250,76.750
52090,All Websites [EUR],ALL GROUPS,500,5.280
52093-BE,All Websites [EUR],ALL GROUPS,500,4.450
52093-GY,All Websites [EUR],ALL GROUPS,500,4.450
52093-LGN,All Websites [EUR],ALL GROUPS,500,4.450
52093-LMG,All Websites [EUR],ALL GROUPS,500,4.450
52093-OE,All Websites [EUR],ALL GROUPS,500,4.450
52093-PE,All Websites [EUR],ALL GROUPS,500,4.450
52093-RD,All Websites [EUR],ALL GROUPS,500,4.450
52093-YW,All Websites [EUR],ALL GROUPS,500,4.450
52094-WE,All Websites [EUR],ALL GROUPS,10000,320
52095,All Websites [EUR],ALL GROUPS,250,13.390
52096-WE,All Websites [EUR],ALL GROUPS,5000,560
52097,All Websites [EUR],ALL GROUPS,250,25.780
52098-GY,All Websites [EUR],ALL GROUPS,250,12.480
52099-BE,All Websites [EUR],ALL GROUPS,1000,1.900
52099-BK,All Websites [EUR],ALL GROUPS,1000,1.900
52099-RD,All Websites [EUR],ALL GROUPS,1000,1.900
52099-SR,All Websites [EUR],ALL GROUPS,1000,1.900
52100,All Websites [EUR],ALL GROUPS,250,7.680
52101,All Websites [EUR],ALL GROUPS,250,7.680
52102-BK,All Websites [EUR],ALL GROUPS,2 a500,1.050
52102-LGN,All Websites [EUR],ALL GROUPS,2 a500,1.050
52103-BKBK,All Websites [EUR],ALL GROUPS,10000,480
52103-SRBE,All Websites [EUR],ALL GROUPS,10000,480
52103-SRBK,All Websites [EUR],ALL GROUPS,10000,480
52103-SRRD,All Websites [EUR],ALL GROUPS,10000,480
52103-SRYW,All Websites [EUR],ALL GROUPS,10000,480
52104,All Websites [EUR],ALL GROUPS,250,14.390
52105-BK,All Websites [EUR],ALL GROUPS,250,8.630
52105-BN,All Websites [EUR],ALL GROUPS,250,8.630
52105-LGN,All Websites [EUR],ALL GROUPS,250,8.630
52106,All Websites [EUR],ALL GROUPS,250,12.290
52107,All Websites [EUR],ALL GROUPS,1000,2.880
52108-WE,All Websites [EUR],ALL GROUPS,500,3.630
52110-SRBK,All Websites [EUR],ALL GROUPS,1000,2.730
52111-BE,All Websites [EUR],ALL GROUPS,250,18.230
52111-BK,All Websites [EUR],ALL GROUPS,250,18.230
52111-RD,All Websites [EUR],ALL GROUPS,250,18.230
52112-BK,All Websites [EUR],ALL GROUPS,250,12.950
52113,All Websites [EUR],ALL GROUPS,250,10.550
52114,All Websites [EUR],ALL GROUPS,250,9.320
52115,All Websites [EUR],ALL GROUPS,250,19.190
52116-BK,All Websites [EUR],ALL GROUPS,250,16.300
52117,All Websites [EUR],ALL GROUPS,2 a500,1.330
52118,All Websites [EUR],ALL GROUPS,250,16.300
52119-WE,All Websites [EUR],ALL GROUPS,250,22.550
52120-BK,All Websites [EUR],ALL GROUPS,250,16.790
52122,All Websites [EUR],ALL GROUPS,500,5.280
52123-BE,All Websites [EUR],ALL GROUPS,1000,2.390
52123-BK,All Websites [EUR],ALL GROUPS,1000,2.390
52123-LGN,All Websites [EUR],ALL GROUPS,1000,2.390
52123-RD,All Websites [EUR],ALL GROUPS,1000,2.390
52123-WE,All Websites [EUR],ALL GROUPS,1000,2.390
52124-LGN,All Websites [EUR],ALL GROUPS,2 a500,1.150
52124-MG,All Websites [EUR],ALL GROUPS,2 a500,1.150
52125,All Websites [EUR],ALL GROUPS,250,12.480
52126,All Websites [EUR],ALL GROUPS,250,14.390
52127,All Websites [EUR],ALL GROUPS,2 a500,1.150
52128,All Websites [EUR],ALL GROUPS,250,23.990
52129-BE,All Websites [EUR],ALL GROUPS,250,8.150
52129-GY,All Websites [EUR],ALL GROUPS,250,8.150
52129-LGN,All Websites [EUR],ALL GROUPS,250,8.150
52129-MG,All Websites [EUR],ALL GROUPS,250,8.150
52130-LGN,All Websites [EUR],ALL GROUPS,500,4.300
52131-LGN,All Websites [EUR],ALL GROUPS,500,5.750
52132-LGN,All Websites [EUR],ALL GROUPS,250,7.190
52133-LGN,All Websites [EUR],ALL GROUPS,250,9.590
52134,All Websites [EUR],ALL GROUPS,1000,1.900
52135,All Websites [EUR],ALL GROUPS,1000,2.390
52136,All Websites [EUR],ALL GROUPS,250,25.900
52137,All Websites [EUR],ALL GROUPS,250,9.590
52138,All Websites [EUR],ALL GROUPS,1000,3.160
52139,All Websites [EUR],ALL GROUPS,500,3.630
52140,All Websites [EUR],ALL GROUPS,250,7.680
52141,All Websites [EUR],ALL GROUPS,250,11.050
52142,All Websites [EUR],ALL GROUPS,500,5.480
52143,All Websites [EUR],ALL GROUPS,500,6.580
52144,All Websites [EUR],ALL GROUPS,250,13.430
52145,All Websites [EUR],ALL GROUPS,250,7.680
52146,All Websites [EUR],ALL GROUPS,250,8.430
52147,All Websites [EUR],ALL GROUPS,250,8.160
52148,All Websites [EUR],ALL GROUPS,250,19.190
52149-BKC,All Websites [EUR],ALL GROUPS,500,3.830
52150-BKWE,All Websites [EUR],ALL GROUPS,500,3.830
52151,All Websites [EUR],ALL GROUPS,250,33.590
52152,All Websites [EUR],ALL GROUPS,250,11.500
52153,All Websites [EUR],ALL GROUPS,1000,1.620
52154,All Websites [EUR],ALL GROUPS,1000,1.620
52155,All Websites [EUR],ALL GROUPS,1000,1.620
52156,All Websites [EUR],ALL GROUPS,1000,1.620
54013,All Websites [EUR],ALL GROUPS,250,9.590
54015,All Websites [EUR],ALL GROUPS,500,4.300
60033,All Websites [EUR],ALL GROUPS,500,5.750
60035,All Websites [EUR],ALL GROUPS,500,5.750
60038-BE,All Websites [EUR],ALL GROUPS,500,6.700
60038-BK,All Websites [EUR],ALL GROUPS,500,6.350
60038-RD,All Websites [EUR],ALL GROUPS,500,6.700
60038-WE,All Websites [EUR],ALL GROUPS,500,6.350
6010158,All Websites [EUR],ALL GROUPS,5000,550
60123,All Websites [EUR],ALL GROUPS,1000,2.880
60130-BK,All Websites [EUR],ALL GROUPS,1000,3.160
60130-WE,All Websites [EUR],ALL GROUPS,1000,3.160
60134,All Websites [EUR],ALL GROUPS,500,4.980
60136,All Websites [EUR],ALL GROUPS,1000,2.880
60141,All Websites [EUR],ALL GROUPS,500,6.700
60143,All Websites [EUR],ALL GROUPS,1000,3.350
60144,All Websites [EUR],ALL GROUPS,250,11.590
60145,All Websites [EUR],ALL GROUPS,1000,1.890
60147,All Websites [EUR],ALL GROUPS,500,3.830
60148,All Websites [EUR],ALL GROUPS,500,4.220
60150-BK,All Websites [EUR],ALL GROUPS,500,6.300
60151,All Websites [EUR],ALL GROUPS,500,3.830
60153-BE,All Websites [EUR],ALL GROUPS,500,3.830
60153-BK,All Websites [EUR],ALL GROUPS,500,3.830
60153-RD,All Websites [EUR],ALL GROUPS,500,3.830
60153-WE,All Websites [EUR],ALL GROUPS,500,3.830
60154-BKGD,All Websites [EUR],ALL GROUPS,250,7.380
60154-BKSR,All Websites [EUR],ALL GROUPS,250,7.380
60154-WESR,All Websites [EUR],ALL GROUPS,250,7.380
60157-BK,All Websites [EUR],ALL GROUPS,500,3.830
60666-BE,All Websites [EUR],ALL GROUPS,250,11.500
60666-BK,All Websites [EUR],ALL GROUPS,250,11.500
60666-OE,All Websites [EUR],ALL GROUPS,250,11.500
60666-RD,All Websites [EUR],ALL GROUPS,250,11.500
60666-WE,All Websites [EUR],ALL GROUPS,250,11.500
65002-BK 2200mAh,All Websites [EUR],ALL GROUPS,50,5.580
65002-BK 3000mAh,All Websites [EUR],ALL GROUPS,50,7.430
65002-DBE 2200mAh,All Websites [EUR],ALL GROUPS,50,5.580
65002-DBE 3000mAh,All Websites [EUR],ALL GROUPS,50,7.430
65002-GN 2200mAh,All Websites [EUR],ALL GROUPS,50,5.580
65002-GN 3000mAh,All Websites [EUR],ALL GROUPS,50,7.430
65002-MG 2200mAh,All Websites [EUR],ALL GROUPS,50,5.580
65002-MG 3000mAh,All Websites [EUR],ALL GROUPS,50,7.430
65002-PE 2200mAh,All Websites [EUR],ALL GROUPS,50,5.580
65002-PE 3000mAh,All Websites [EUR],ALL GROUPS,50,7.430
65002-RD 2200mAh,All Websites [EUR],ALL GROUPS,50,5.580
65002-RD 3000mAh,All Websites [EUR],ALL GROUPS,50,7.430
65002-SR 2200mAh,All Websites [EUR],ALL GROUPS,50,5.580
65002-SR 3000mAh,All Websites [EUR],ALL GROUPS,50,7.430
65004-BK 2200mAh,All Websites [EUR],ALL GROUPS,50,5.430
65004-BK 3000mAh,All Websites [EUR],ALL GROUPS,50,7.300
65004-DBE 2200mAh,All Websites [EUR],ALL GROUPS,50,5.430
65004-DBE 3000mAh,All Websites [EUR],ALL GROUPS,50,7.300
65004-RD 2200mAh,All Websites [EUR],ALL GROUPS,50,5.430
65004-RD 3000mAh,All Websites [EUR],ALL GROUPS,50,7.300
65004-SR 2200mAh,All Websites [EUR],ALL GROUPS,50,5.430
65004-SR 3000mAh,All Websites [EUR],ALL GROUPS,50,7.300
70005,All Websites [EUR],ALL GROUPS,50,14.550
70017,All Websites [EUR],ALL GROUPS,50,15.900
70018,All Websites [EUR],ALL GROUPS,50,15.900
70019,All Websites [EUR],ALL GROUPS,50,13.990
70024,All Websites [EUR],ALL GROUPS,50,11.790
70050,All Websites [EUR],ALL GROUPS,50,45.790
70065,All Websites [EUR],ALL GROUPS,50,98.150
70069,All Websites [EUR],ALL GROUPS,50,56.020
70073,All Websites [EUR],ALL GROUPS,50,14.990
70076,All Websites [EUR],ALL GROUPS,50,17.290
70083,All Websites [EUR],ALL GROUPS,50,28.000
70088BK,All Websites [EUR],ALL GROUPS,50,18.890
70089,All Websites [EUR],ALL GROUPS,50,15.180
70091BK,All Websites [EUR],ALL GROUPS,50,70.790
70091RG,All Websites [EUR],ALL GROUPS,50,70.790
70091WE,All Websites [EUR],ALL GROUPS,50,70.790
7010201,All Websites [EUR],ALL GROUPS,10000,380
70122,All Websites [EUR],ALL GROUPS,50,10.660
70124,All Websites [EUR],ALL GROUPS,50,10.180
70129,All Websites [EUR],ALL GROUPS,50,77.590
70129-CH,All Websites [EUR],ALL GROUPS,50,79.530
70130,All Websites [EUR],ALL GROUPS,50,17.920
70131,All Websites [EUR],ALL GROUPS,50,55.280
70135-BK,All Websites [EUR],ALL GROUPS,50,67.220
70135-WE,All Websites [EUR],ALL GROUPS,50,67.220
70136,All Websites [EUR],ALL GROUPS,50,44.600
70137-BK,All Websites [EUR],ALL GROUPS,50,39.200
70137-WE,All Websites [EUR],ALL GROUPS,50,39.200
70139,All Websites [EUR],ALL GROUPS,50,25.200
70140,All Websites [EUR],ALL GROUPS,50,16.260
70141,All Websites [EUR],ALL GROUPS,50,56.820
70142,All Websites [EUR],ALL GROUPS,50,59.360
70143-BK,All Websites [EUR],ALL GROUPS,50,17.320
70143-WE,All Websites [EUR],ALL GROUPS,50,17.320
70144-BK,All Websites [EUR],ALL GROUPS,50,13.220
70145-BK,All Websites [EUR],ALL GROUPS,50,19.980
70146,All Websites [EUR],ALL GROUPS,50,9.890
70147,All Websites [EUR],ALL GROUPS,50,10.850
70148,All Websites [EUR],ALL GROUPS,50,10.850
70149,All Websites [EUR],ALL GROUPS,50,10.850
70150,All Websites [EUR],ALL GROUPS,50,16.980
70151,All Websites [EUR],ALL GROUPS,50,17.260
70152,All Websites [EUR],ALL GROUPS,50,19.030
70153,All Websites [EUR],ALL GROUPS,50,17.300
70154,All Websites [EUR],ALL GROUPS,50,19.030
70155,All Websites [EUR],ALL GROUPS,50,19.030
70156,All Websites [EUR],ALL GROUPS,50,61.100
70158,All Websites [EUR],ALL GROUPS,50,26.880
70159,All Websites [EUR],ALL GROUPS,50,28.500
70160,All Websites [EUR],ALL GROUPS,50,56.750
70161,All Websites [EUR],ALL GROUPS,50,16.890
70162,All Websites [EUR],ALL GROUPS,50,26.480
70163,All Websites [EUR],ALL GROUPS,50,22.400
70164,All Websites [EUR],ALL GROUPS,50,24.430
70165,All Websites [EUR],ALL GROUPS,50,13.430
70166,All Websites [EUR],ALL GROUPS,50,59.060
70166-MG,All Websites [EUR],ALL GROUPS,50,59.060
70167,All Websites [EUR],ALL GROUPS,50,16.890
70170,All Websites [EUR],ALL GROUPS,50,20.150
70171,All Websites [EUR],ALL GROUPS,50,43.590
70172,All Websites [EUR],ALL GROUPS,50,101.850
70172-CH,All Websites [EUR],ALL GROUPS,50,122.200
70174,All Websites [EUR],ALL GROUPS,50,29.090
70175,All Websites [EUR],ALL GROUPS,50,25.450
70176,All Websites [EUR],ALL GROUPS,50,25.450
70177-BK,All Websites [EUR],ALL GROUPS,50,27.450
70177-BN,All Websites [EUR],ALL GROUPS,50,27.450
70177-WE,All Websites [EUR],ALL GROUPS,50,27.450
70178-BK,All Websites [EUR],ALL GROUPS,50,27.990
70178-BN,All Websites [EUR],ALL GROUPS,50,27.990
70178-WE,All Websites [EUR],ALL GROUPS,50,27.990
70179,All Websites [EUR],ALL GROUPS,50,33.590
70181-BK,All Websites [EUR],ALL GROUPS,50,101.800
70181-OE,All Websites [EUR],ALL GROUPS,50,101.800
70182-BK,All Websites [EUR],ALL GROUPS,50,94.090
70182-WE,All Websites [EUR],ALL GROUPS,50,94.090
70183,All Websites [EUR],ALL GROUPS,50,76.180
70184-BE,All Websites [EUR],ALL GROUPS,50,27.150
70184-BK,All Websites [EUR],ALL GROUPS,50,27.150
70184-RD,All Websites [EUR],ALL GROUPS,50,27.150
70185-BE,All Websites [EUR],ALL GROUPS,50,12.330
70185-BK,All Websites [EUR],ALL GROUPS,50,12.330
70185-BN,All Websites [EUR],ALL GROUPS,50,12.330
70185-GN,All Websites [EUR],ALL GROUPS,50,12.330
70185-GNP,All Websites [EUR],ALL GROUPS,50,12.330
70185-GY,All Websites [EUR],ALL GROUPS,50,12.330
70185-LBE,All Websites [EUR],ALL GROUPS,50,12.330
70185-LGN,All Websites [EUR],ALL GROUPS,50,12.330
70185-MG,All Websites [EUR],ALL GROUPS,50,12.330
70185-MGP,All Websites [EUR],ALL GROUPS,50,12.330
70185-OE,All Websites [EUR],ALL GROUPS,50,12.330
70185-PE,All Websites [EUR],ALL GROUPS,50,12.330
70185-PEP,All Websites [EUR],ALL GROUPS,50,12.330
70185-RD,All Websites [EUR],ALL GROUPS,50,12.330
70185-WE,All Websites [EUR],ALL GROUPS,50,12.330
70185-YW,All Websites [EUR],ALL GROUPS,50,12.330
70186-BE,All Websites [EUR],ALL GROUPS,50,13.320
70186-BK,All Websites [EUR],ALL GROUPS,50,13.320
70186-GN,All Websites [EUR],ALL GROUPS,50,13.320
70186-LBE,All Websites [EUR],ALL GROUPS,50,13.320
70186-LGN,All Websites [EUR],ALL GROUPS,50,13.320
70186-MG,All Websites [EUR],ALL GROUPS,50,13.320
70186-OE,All Websites [EUR],ALL GROUPS,50,13.320
70186-PE,All Websites [EUR],ALL GROUPS,50,13.320
70186-RD,All Websites [EUR],ALL GROUPS,50,13.320
70186-WE,All Websites [EUR],ALL GROUPS,50,13.320
70186-YW,All Websites [EUR],ALL GROUPS,50,13.320
70187-BK,All Websites [EUR],ALL GROUPS,50,48.450
70187-WE,All Websites [EUR],ALL GROUPS,50,48.450
70188-BK,All Websites [EUR],ALL GROUPS,50,25.690
70188-WE,All Websites [EUR],ALL GROUPS,50,25.690
70191,All Websites [EUR],ALL GROUPS,50,121.260
70192,All Websites [EUR],ALL GROUPS,50,121.260
70193-BK,All Websites [EUR],ALL GROUPS,50,40.690
70193-WE,All Websites [EUR],ALL GROUPS,50,40.690
70194-BK,All Websites [EUR],ALL GROUPS,50,13.180
70194-WE,All Websites [EUR],ALL GROUPS,50,13.180
70195-BK,All Websites [EUR],ALL GROUPS,50,50.390
70195-SR,All Websites [EUR],ALL GROUPS,50,50.390
70196-BE,All Websites [EUR],ALL GROUPS,50,36.460
70196-SR,All Websites [EUR],ALL GROUPS,50,36.460
70197-BE,All Websites [EUR],ALL GROUPS,50,36.460
70197-SR,All Websites [EUR],ALL GROUPS,50,36.460
70200-BE,All Websites [EUR],ALL GROUPS,50,17.260
70200-BK,All Websites [EUR],ALL GROUPS,50,17.260
70200-GN,All Websites [EUR],ALL GROUPS,50,17.260
70200-LBE,All Websites [EUR],ALL GROUPS,50,17.260
70200-LGN,All Websites [EUR],ALL GROUPS,50,17.260
70200-MG,All Websites [EUR],ALL GROUPS,50,17.260
70200-OE,All Websites [EUR],ALL GROUPS,50,17.260
